OBJECTID,COUNTY,CITY,COPRI,created_user,created_date,last_edited_user,last_edited_date,CreationDate,Creator,EditDate,Editor,Shape__Area,Shape__Length
1335,Sonoma County,Unincorporated,49000,,,,,,,,,107586.2734375,1678.34571744869
1336,Sonoma County,Unincorporated,49000,,,,,,,,,161834.18359375,3362.36182281308
1337,Sonoma County,Unincorporated,49000,,,,,,,,,6380.75390625,327.250923800208
1338,Sonoma County,Unincorporated,49000,,,,,,,,,177614.24609375,3392.00186284217
1339,Sonoma County,Unincorporated,49000,,,,,,,,,3370.671875,234.108355820526
1340,Sonoma County,Unincorporated,49000,,,,,,,,,215010.17578125,2238.02092977333
1341,Sonoma County,Unincorporated,49000,,,,,,,,,8937.96484375,390.76510025012
1342,Sonoma County,Windsor,49009,,,,,,,,,9210.30859375,392.646563087863
1343,Sonoma County,Windsor,49009,,,,,,,,,188594.23828125,3326.96337036278
1344,Sonoma County,Windsor,49009,,,,,,,,,456515.9765625,4933.67286571546
1345,Sonoma County,Windsor,49009,,,,,,,,,665024.4140625,5913.66155462452
1346,Sonoma County,Windsor,49009,,,,,,,,,1114451.23828125,4742.05375109226
1347,Sonoma County,Windsor,49009,,,,,,,,,29399608.9375,40485.3949415067
1348,Stanislaus County,Ceres,50001,,,,,,,,,39161547.6367188,49334.3701809614
1349,Stanislaus County,Hughson,50009,,,,,,,,,571133.45703125,3580.09609782478
1350,Stanislaus County,Hughson,50009,,,,,,,,,6937076.98828125,14486.7460398289
1351,Stanislaus County,Modesto,50002,,,,,,,,,174.84765625,55.3950932943131
1352,Stanislaus County,Modesto,50002,,,,,,,,,193.7109375,67.0534221810006
1353,Stanislaus County,Modesto,50002,,,,,,,,,278.265625,78.9447333388073
1354,Stanislaus County,Modesto,50002,,,,,,,,,884.05078125,129.564310705948
1355,Stanislaus County,Modesto,50002,,,,,,,,,1387.9375,174.013973753482
1356,Stanislaus County,Modesto,50002,,,,,,,,,1477.7109375,152.407843602372
1357,Stanislaus County,Modesto,50002,,,,,,,,,4750519.76171875,12059.1286494399
1358,Stanislaus County,Modesto,50002,,,,,,,,,25336017.1132813,27945.5531384055
1359,Stanislaus County,Modesto,50002,,,,,,,,,156647125.84375,160308.910947444
1360,Stanislaus County,Newman,50003,,,,,,,,,294478.19921875,2888.12069035799
1361,Stanislaus County,Newman,50003,,,,,,,,,8858650.3984375,20434.8848941907
1362,Stanislaus County,Oakdale,50004,,,,,,,,,229661.26953125,2029.90494422241
1363,Stanislaus County,Oakdale,50004,,,,,,,,,803552.20703125,5435.12193434736
1364,Stanislaus County,Oakdale,50004,,,,,,,,,24937565.1914063,36955.9012726894
1365,Stanislaus County,Patterson,50005,,,,,,,,,8722.1640625,374.038984018681
1366,Stanislaus County,Patterson,50005,,,,,,,,,8836.53125,392.680935564763
1367,Stanislaus County,Patterson,50005,,,,,,,,,8840.00390625,383.749681924497
1368,Stanislaus County,Patterson,50005,,,,,,,,,9540.49609375,1091.43269285729
1369,Stanislaus County,Patterson,50005,,,,,,,,,40550475.8085938,38121.0395153661
1370,Stanislaus County,Patterson,50005,,,,,,,,,1206226.34765625,6297.85847022809
1371,Stanislaus County,Riverbank,50006,,,,,,,,,19676229.3046875,28646.3660451722
1372,Stanislaus County,Turlock,50007,,,,,,,,,69494517.0546875,63716.0618613072
1373,Stanislaus County,Unincorporated,50000,,,,,,,,,5841860786.20703,886545.445400948
1374,Stanislaus County,Unincorporated,50000,,,,,,,,,5823.77734375,346.201500069733
1375,Stanislaus County,Unincorporated,50000,,,,,,,,,12364.671875,498.520994649816
1376,Stanislaus County,Unincorporated,50000,,,,,,,,,28685.14453125,723.557242485823
1377,Stanislaus County,Unincorporated,50000,,,,,,,,,31616.69921875,922.906562688141
1378,Stanislaus County,Unincorporated,50000,,,,,,,,,40735.2734375,859.747624933404
1379,Stanislaus County,Unincorporated,50000,,,,,,,,,50053.484375,1165.75619347462
1380,Stanislaus County,Unincorporated,50000,,,,,,,,,50725.68359375,1473.52384397028
1381,Stanislaus County,Unincorporated,50000,,,,,,,,,68629.875,1583.89295089913
1382,Stanislaus County,Unincorporated,50000,,,,,,,,,87136.30859375,1215.49295771331
1383,Stanislaus County,Unincorporated,50000,,,,,,,,,91532.4765625,1508.68809371812
1384,Stanislaus County,Unincorporated,50000,,,,,,,,,105254.54296875,1700.56387242741
1385,Stanislaus County,Unincorporated,50000,,,,,,,,,143738.84765625,1695.87393817002
1386,Stanislaus County,Unincorporated,50000,,,,,,,,,192600.8125,2064.30808158902
1387,Stanislaus County,Unincorporated,50000,,,,,,,,,247786.31640625,2051.32911238946
1388,Stanislaus County,Unincorporated,50000,,,,,,,,,271410.03125,2623.2663536454
1389,Stanislaus County,Unincorporated,50000,,,,,,,,,321989.71875,2818.1367040017
1390,Stanislaus County,Unincorporated,50000,,,,,,,,,393745.32421875,3330.17955964556
1391,Stanislaus County,Unincorporated,50000,,,,,,,,,487198.85546875,3762.20371109122
1392,Stanislaus County,Unincorporated,50000,,,,,,,,,513175.234375,3692.08490137122
1393,Stanislaus County,Unincorporated,50000,,,,,,,,,525043.41796875,3199.39216145706
1394,Stanislaus County,Unincorporated,50000,,,,,,,,,554465.8359375,4994.35206757009
1395,Stanislaus County,Unincorporated,50000,,,,,,,,,573048.84765625,4524.49681019884
1396,Stanislaus County,Unincorporated,50000,,,,,,,,,924750.30078125,6010.10329434981
1397,Stanislaus County,Unincorporated,50000,,,,,,,,,996679.1953125,6538.29824230393
1398,Stanislaus County,Unincorporated,50000,,,,,,,,,2281329.14453125,10695.1587584653
1399,Stanislaus County,Unincorporated,50000,,,,,,,,,382950.703125,2545.43477448616
1400,Stanislaus County,Waterford,50008,,,,,,,,,10162996.453125,18640.9907661069
1401,Sutter County,Live Oak,51002,,,,,,,,,13472203.4335938,27348.3547770531
1402,Sutter County,Unincorporated,51000,,,,,,,,,2530262676.78125,448953.28224424
1403,Sutter County,Yuba City,51001,,,,,,,,,71795088.078125,80556.842992673
1404,Tehama County,Corning,52001,,,,,,,,,77031.5546875,1114.2930966317
1405,Tehama County,Corning,52001,,,,,,,,,532020.90234375,3738.19102325086
1406,Tehama County,Corning,52001,,,,,,,,,15410773.2421875,39137.8190994545
1407,Tehama County,Red Bluff,52002,,,,,,,,,34586653.7539063,72739.7814575659
1408,Tehama County,Tehama,52003,,,,,,,,,3456749.8828125,8621.66421269305
1409,Tehama County,Unincorporated,52000,,,,,,,,,13063633189.2656,748056.617480847
1410,Tehama County,Unincorporated,52000,,,,,,,,,6529.1171875,341.565932266707
1411,Tehama County,Unincorporated,52000,,,,,,,,,30028.23828125,795.424944077649
1412,Tehama County,Unincorporated,52000,,,,,,,,,286614.421875,2181.06719400277
1413,Trinity County,Unincorporated,53000,,,,,,,,,14447622057.3906,807269.567633744
1414,Tulare County,Dinuba,54001,,,,,,,,,27165985.9921875,32057.4932860111
1415,Tulare County,Exeter,54002,,,,,,,,,40222.22265625,856.037182374504
1416,Tulare County,Exeter,54002,,,,,,,,,181153.3828125,1974.16053859313
1417,Tulare County,Exeter,54002,,,,,,,,,239511.34375,1957.65850907245
1418,Tulare County,Exeter,54002,,,,,,,,,9347014.6328125,16060.9239508497
1419,Tulare County,Farmersville,54008,,,,,,,,,8647114.87890625,18220.8304011788
1420,Tulare County,Farmersville,54008,,,,,,,,,374596.0703125,3775.53872704825
1421,Tulare County,Lindsay,54003,,,,,,,,,10842165.125,24225.7074011608
1422,Tulare County,Lindsay,54003,,,,,,,,,807960.6328125,4800.26217549573
1423,Tulare County,Porterville,54004,,,,,,,,,72039350.5664063,123193.195046768
1424,Tulare County,Porterville,54004,,,,,,,,,227.9453125,60.3936783045798
1425,Tulare County,Porterville,54004,,,,,,,,,1152.734375,146.976016094155
1426,Tulare County,Porterville,54004,,,,,,,,,1230.22265625,154.455572829421
1427,Tulare County,Porterville,54004,,,,,,,,,1425.609375,151.746458815717
1428,Tulare County,Porterville,54004,,,,,,,,,84368.48828125,1286.15665084895
1429,Tulare County,Porterville,54004,,,,,,,,,801037.89453125,3982.0240032964
1430,Tulare County,Porterville,54004,,,,,,,,,2299126.43359375,7046.55513935211
1431,Tulare County,Tulare,54005,,,,,,,,,88170300.9759827,85443.0789483186
1432,Tulare County,Unincorporated,54000,,,,,,,,,18885929122.6891,1093559.92704191
1433,Tulare County,Unincorporated,54000,,,,,,,,,724.44140625,131.6118306734
1434,Tulare County,Unincorporated,54000,,,,,,,,,1124.49609375,152.244497949378
1435,Tulare County,Unincorporated,54000,,,,,,,,,1614.76171875,182.747874263198
1436,Tulare County,Unincorporated,54000,,,,,,,,,17162.6328125,524.671124149552
1437,Tulare County,Unincorporated,54000,,,,,,,,,32979.64453125,1085.85430693809
1438,Tulare County,Unincorporated,54000,,,,,,,,,45871.73046875,972.520829049777
1439,Tulare County,Unincorporated,54000,,,,,,,,,56560.328125,1314.71414165417
1440,Tulare County,Unincorporated,54000,,,,,,,,,116710.68359375,1731.36092999217
1441,Tulare County,Unincorporated,54000,,,,,,,,,2143151.30078125,8088.52221438218
1442,Tulare County,Unincorporated,54000,,,,,,,,,3756190.37890625,11762.4667076564
1443,Tulare County,Unincorporated,54000,,,,,,,,,474479.640625,3819.35572248457
1444,Tulare County,Unincorporated,54000,,,,,,,,,145457.82421875,1582.32785598766
1445,Tulare County,Unincorporated,54000,,,,,,,,,514.6640625,101.161913314821
1446,Tulare County,Unincorporated,54000,,,,,,,,,14790.85546875,491.290053993364
1447,Tulare County,Unincorporated,54000,,,,,,,,,43118.5625,961.937551471168
1448,Tulare County,Unincorporated,54000,,,,,,,,,156461.58203125,1607.44933119361
1449,Tulare County,Unincorporated,54000,,,,,,,,,416145.2421875,6180.71295281051
1450,Tulare County,Unincorporated,54000,,,,,,,,,479643.8203125,2933.97334606397
1451,Tulare County,Unincorporated,54000,,,,,,,,,569745.453125,3178.4224270196
1452,Tulare County,Visalia,54006,,,,,,,,,973980.625,3950.99457201484
1453,Tulare County,Visalia,54006,,,,,,,,,6724958.77734375,10957.3359407982
1454,Tulare County,Visalia,54006,,,,,,,,,152550501.47551,118820.780193079
1455,Tulare County,Woodlake,54007,,,,,,,,,13080456.65625,29147.8909948718
1456,Tuolumne County,Sonora,55001,,,,,,,,,13070284.9335938,21409.1965880062
1457,Tuolumne County,Unincorporated,55000,,,,,,,,,9500321201.50781,664771.374289446
1458,Ventura County,Camarillo,56007,,,,,,,,,75059131.0859375,80742.8846730106
1459,Ventura County,Fillmore,56001,,,,,,,,,383825.5859375,2590.21397294727
1460,Ventura County,Fillmore,56001,,,,,,,,,12196431.5546875,24374.9394603686
1461,Ventura County,Moorpark,56010,,,,,,,,,47428613.3242188,42097.0213981518
1462,Ventura County,Ojai,56002,,,,,,,,,16674008.8554688,27326.9713801364
1463,Ventura County,Oxnard,56003,,,,,,,,,211173661.042969,154864.949541435
1464,Ventura County,Port Hueneme,56006,,,,,,,,,44119968.5507813,36103.4094474449
1465,Ventura County,Port Hueneme,56006,,,,,,,,,2542.45703125,1756.23869587065
1466,Ventura County,Santa Paula,56004,,,,,,,,,22143800.6835938,32540.8103587434
1467,Ventura County,Simi Valley,56009,,,,,,,,,160702590.953125,105517.32164956
1468,Ventura County,Thousand Oaks,56008,,,,,,,,,210405852.863281,122960.012283621
1469,Ventura County,Thousand Oaks,56008,,,,,,,,,24155.6640625,772.714191181878
1470,Ventura County,Unincorporated,56000,,,,,,,,,153619.3671875,1688.42139994015
1471,Ventura County,Unincorporated,56000,,,,,,,,,35721483.2304688,35360.2436493388
1472,Ventura County,Unincorporated,56000,,,,,,,,,193530.73828125,2350.55610278461
1473,Ventura County,Unincorporated,56000,,,,,,,,,39886.7265625,918.292249359125
1474,Ventura County,Unincorporated,56000,,,,,,,,,1758613.15234375,6377.41139983588
1475,Ventura County,Unincorporated,56000,,,,,,,,,134654756.0625,62390.0035790009
1476,Ventura County,Unincorporated,56000,,,,,,,,,78109.66796875,1221.19494900933
1477,Ventura County,Unincorporated,56000,,,,,,,,,864378.09765625,4690.03357175534
1478,Ventura County,Unincorporated,56000,,,,,,,,,87344.82421875,1295.49563034766
1479,Ventura County,Unincorporated,56000,,,,,,,,,236458.0859375,1955.29821095174
1480,Ventura County,Unincorporated,56000,,,,,,,,,261883.9453125,3344.26181038976
1481,Ventura County,Unincorporated,56000,,,,,,,,,62446.06640625,1209.60465061163
1482,Ventura County,Unincorporated,56000,,,,,,,,,230259.16015625,2508.59665359423
1483,Ventura County,Unincorporated,56000,,,,,,,,,63421.27734375,1177.21730279693
1484,Ventura County,Unincorporated,56000,,,,,,,,,53103.875,940.81560434584
1485,Ventura County,Unincorporated,56000,,,,,,,,,64205.9296875,1115.12348360491
1486,Ventura County,Unincorporated,56000,,,,,,,,,48011.44921875,872.594907611685
1487,Ventura County,Unincorporated,56000,,,,,,,,,516168766.878906,84358.5313514253
1488,Ventura County,Unincorporated,56000,,,,,,,,,278419048.945313,62651.1972553243
1489,Ventura County,Unincorporated,56000,,,,,,,,,41365.078125,1094.76675359118
1490,Ventura County,Unincorporated,56000,,,,,,,,,47172.9140625,1435.56110119129
1491,Ventura County,Unincorporated,56000,,,,,,,,,955041.49609375,4550.57280827783
1492,Ventura County,Unincorporated,56000,,,,,,,,,13425.55078125,493.593996060059
1493,Ventura County,Unincorporated,56000,,,,,,,,,42150.484375,1346.27063823829
1494,Ventura County,Unincorporated,56000,,,,,,,,,1412431.578125,4962.2902732443
1495,Ventura County,Unincorporated,56000,,,,,,,,,99913.87890625,1762.34631267626
1496,Ventura County,Unincorporated,56000,,,,,,,,,3621335.15625,12774.8985096322
1497,Ventura County,Unincorporated,56000,,,,,,,,,2278.28515625,236.280365201177
1498,Ventura County,Unincorporated,56000,,,,,,,,,34238.90234375,752.414899568342
1499,Ventura County,Unincorporated,56000,,,,,,,,,16923.69140625,563.197493313075
1500,Ventura County,Unincorporated,56000,,,,,,,,,4214040.3046875,8544.24447761427
1501,Ventura County,Unincorporated,56000,,,,,,,,,376917.28515625,3365.35226629349
1502,Ventura County,Unincorporated,56000,,,,,,,,,800994.6640625,3609.60459269941
1503,Ventura County,Unincorporated,56000,,,,,,,,,1320699.0390625,4634.62238824961
1504,Ventura County,Unincorporated,56000,,,,,,,,,909162.75,4606.56162455145
1505,Ventura County,Unincorporated,56000,,,,,,,,,46563.140625,970.606533962364
1506,Ventura County,Unincorporated,56000,,,,,,,,,182487.16015625,1680.67488143734
1507,Ventura County,Unincorporated,56000,,,,,,,,,6502997773.81641,811220.898119071
1508,Ventura County,Ventura,56005,,,,,,,,,511707.58203125,4622.35283395042
1509,Ventura County,Ventura,56005,,,,,,,,,121426088.246094,126643.084089611
1510,Ventura County,Ventura,56005,,,,,,,,,77845.6796875,1148.91121466387
1511,Yolo County,Davis,57001,,,,,,,,,42861340.2773438,46142.2510338384
1512,Yolo County,Unincorporated,57000,,,,,,,,,4125081653.42188,537317.951286104
1513,Yolo County,Unincorporated,57000,,,,,,,,,28522.453125,845.496820872243
1514,Yolo County,Unincorporated,57000,,,,,,,,,270388.30859375,2079.74745567026
1515,Yolo County,Unincorporated,57000,,,,,,,,,118546.59375,1404.44830188259
1516,Yolo County,West Sacramento,57004,,,,,,,,,97668605.0390625,46542.5871081451
1517,Yolo County,Winters,57002,,,,,,,,,1328689.62109375,4634.11746257519
1518,Yolo County,Winters,57002,,,,,,,,,9480025.41796875,19856.7943447968
1519,Yolo County,Woodland,57003,,,,,,,,,5916201.4765625,9792.93127507975
1520,Yolo County,Woodland,57003,,,,,,,,,65466431.6679688,58923.9456161014
1521,Yuba County,Marysville,58001,,,,,,,,,15695928.0429688,27034.7216995047
1522,Yuba County,Unincorporated,58000,,,,,,,,,2734753945.39063,415066.393069968
1523,Yuba County,Wheatland,58002,,,,,,,,,34942491.1132813,46817.1850618992
1534,San Luis Obispo County,Pismo Beach,40004,,,APRICE1,4/3/2025 6:29:04 AM,,,,,40254232.2460938,41128.0961464683
